job_id,estimate_id,customer_id,service_id,crew_id,scheduled_date,completed_date,job_status,city,billed_revenue,estimated_labor_hours,actual_labor_hours,estimated_material_cost,actual_material_cost,rework_flag,weather_delay_flag,travel_minutes,customer_rating
902912,,71,1,3,2025-05-06,2025-05-06,Completed,Brentwood,65.74,1.11,1.32,6.52,7.01,0,0,36,4.1
907138,,179,1,4,2025-05-06,2025-05-06,Completed,Spring Hill,91.49,1.27,1.28,9.21,7.96,0,0,49,4.5
914308,,361,1,5,2025-05-06,2025-05-06,Completed,Nashville,54.55,1.11,1.19,7.07,6.87,0,0,10,5.0
914977,,377,1,3,2025-05-06,2025-05-06,Completed,Brentwood,82.25,1.33,1.29,9.03,8.41,0,0,10,4.9
917621,51343,327,10,3,2025-05-06,2025-05-06,Completed,Spring Hill,4599.46,50.92,68.65,1360.0,1382.16,0,0,42,4.1
910546,,256,1,2,2025-05-06,2025-05-06,Completed,Spring Hill,57.85,0.99,1.06,6.28,6.45,0,0,49,4.4
917766,51624,396,7,5,2025-05-07,2025-05-07,Completed,Spring Hill,7218.49,60.63,51.8,2997.78,3768.42,0,0,39,4.8
906281,,159,1,3,2025-05-07,2025-05-07,Completed,Brentwood,101.7,1.34,1.52,8.38,8.36,0,0,15,4.9
910586,,259,1,5,2025-05-07,2025-05-07,Completed,Nashville,129.13,2.15,2.34,12.36,12.77,0,0,34,4.3
905032,,126,1,3,2025-05-07,2025-05-07,Completed,Brentwood,82.4,1.38,1.78,8.73,8.56,0,0,8,4.5
907009,,177,1,3,2025-05-07,2025-05-07,Completed,Brentwood,59.19,1.09,1.37,6.36,7.2,0,0,13,4.3
914642,,368,1,2,2025-05-07,2025-05-07,Completed,Franklin,58.77,0.93,0.78,6.41,6.17,0,0,31,4.4
915636,,391,1,2,2025-05-07,2025-05-07,Completed,Franklin,73.22,0.97,1.06,6.05,6.56,0,0,16,4.4
901306,,34,1,4,2025-05-07,2025-05-07,Completed,Spring Hill,72.93,1.0,0.9,6.15,6.5,0,0,11,4.8
907245,,181,1,5,2025-05-07,2025-05-07,Completed,Nashville,55.13,1.01,1.16,5.88,5.68,0,0,33,5.0
911947,,302,1,2,2025-05-07,2025-05-07,Completed,Franklin,123.91,2.02,2.24,14.12,14.47,0,0,32,4.6
908017,,196,1,2,2025-05-07,2025-05-07,Completed,Franklin,63.63,1.01,0.79,5.98,6.82,0,0,27,4.8
904967,,125,1,2,2025-05-07,2025-05-07,Completed,Franklin,79.72,1.22,1.08,9.2,10.13,0,0,46,4.4
908938,,215,1,5,2025-05-07,2025-05-07,Completed,Nolensville,117.02,2.07,2.22,12.6,11.62,0,0,26,4.5
915364,,386,1,1,2025-05-07,2025-05-07,Completed,Nolensville,53.28,1.1,1.12,6.38,6.36,0,0,30,4.6
915902,,397,1,2,2025-05-06,2025-05-07,Completed,Franklin,57.73,1.04,1.16,6.19,5.71,0,1,20,4.3
915324,,385,1,2,2025-05-07,2025-05-07,Completed,Franklin,65.72,1.53,1.59,8.71,8.56,0,0,13,4.4
904902,,124,1,2,2025-05-06,2025-05-07,Completed,Franklin,80.57,1.45,1.6,8.9,8.31,0,1,24,4.4
907743,,191,1,3,2025-05-07,2025-05-07,Completed,Brentwood,119.99,2.13,2.27,13.3,12.76,0,0,8,5.0
900069,,2,1,1,2025-05-07,2025-05-07,Completed,Brentwood,53.28,0.95,0.91,6.8,6.09,0,0,26,5.0
911738,,294,1,4,2025-05-07,2025-05-07,Completed,Spring Hill,93.34,1.33,1.24,9.0,8.32,0,0,35,4.5
900628,,16,1,3,2025-05-07,2025-05-07,Completed,Brentwood,57.77,0.95,0.85,6.55,6.93,0,0,12,4.7
917272,50662,159,9,3,2025-05-07,2025-05-07,Completed,Brentwood,403.03,4.18,5.56,123.12,139.72,0,0,29,4.5
916105,,402,1,2,2025-05-07,2025-05-07,Completed,Franklin,71.2,0.87,0.8,6.46,7.87,0,0,25,4.2
901747,,42,1,1,2025-05-07,2025-05-07,Completed,Nolensville,78.21,1.43,1.33,8.2,7.01,0,0,22,4.4
911505,,288,1,4,2025-05-07,2025-05-07,Completed,Spring Hill,56.75,0.99,0.91,6.61,6.37,0,0,35,4.3
904045,,104,1,2,2025-05-07,2025-05-07,Completed,Franklin,50.93,1.0,1.15,6.34,6.2,0,0,34,4.8
909795,,236,1,1,2025-05-07,2025-05-07,Completed,Nolensville,109.45,2.1,2.46,13.05,12.22,0,0,46,4.3
906181,,157,1,2,2025-05-07,2025-05-07,Completed,Franklin,55.68,1.12,1.08,6.46,6.67,0,0,33,4.3
912180,,307,1,1,2025-05-07,2025-05-07,Completed,Nolensville,55.34,1.07,0.97,6.37,6.32,0,0,27,4.9
904239,,109,1,3,2025-05-07,2025-05-07,Completed,Nolensville,57.73,0.99,1.05,6.16,6.29,0,0,33,4.4
904111,,105,1,2,2025-05-06,2025-05-07,Completed,Franklin,60.82,1.0,1.02,6.53,7.14,0,1,28,4.3
915430,,387,1,3,2025-05-07,2025-05-07,Completed,Brentwood,65.81,1.03,1.29,6.26,5.76,0,0,16,4.3
913077,,333,1,3,2025-05-07,2025-05-07,Completed,Nashville,74.41,1.35,1.61,8.9,8.97,0,0,18,4.0
906772,,172,1,5,2025-05-07,2025-05-07,Completed,Nashville,60.09,1.03,1.13,6.44,6.64,0,0,15,4.7
910756,,266,1,3,2025-05-07,2025-05-07,Completed,Brentwood,57.37,1.02,1.18,6.17,6.49,0,0,8,4.4
903016,,76,1,1,2025-05-07,2025-05-07,Completed,Nolensville,58.4,0.94,0.96,6.21,6.67,0,0,26,4.6
900860,,22,1,3,2025-05-05,2025-05-07,Completed,Spring Hill,68.12,1.0,1.28,6.36,6.3,0,1,32,4.8
900350,,10,1,4,2025-05-06,2025-05-07,Completed,Franklin,58.44,0.98,0.93,5.92,6.27,0,1,54,5.0
908872,,213,1,1,2025-05-07,2025-05-07,Completed,Nolensville,125.29,2.0,1.86,13.27,14.34,0,0,32,5.0
909275,,226,1,1,2025-05-08,2025-05-08,Completed,Nolensville,75.58,1.43,1.2,8.43,9.82,0,0,34,4.6
904757,,121,1,3,2025-05-08,2025-05-08,Completed,Brentwood,70.5,0.96,0.99,5.82,5.33,0,0,31,4.3
903079,,77,1,4,2025-05-07,2025-05-08,Completed,Spring Hill,69.9,0.99,0.98,6.15,6.27,0,1,18,4.5
909042,,219,1,2,2025-05-06,2025-05-08,Completed,Franklin,73.55,1.04,1.02,6.54,7.04,0,1,31,4.4
909482,,230,1,1,2025-05-08,2025-05-08,Completed,Nolensville,119.91,2.0,1.93,13.17,11.82,0,0,25,4.8
902327,,55,1,1,2025-05-08,2025-05-08,Completed,Nolensville,101.43,1.32,1.3,8.61,8.14,0,0,10,4.8
908082,,197,1,1,2025-05-08,2025-05-08,Completed,Nolensville,78.79,1.3,1.27,8.81,8.08,0,0,24,4.5
904592,,118,1,3,2025-05-08,2025-05-08,Completed,Brentwood,59.45,0.93,1.15,6.38,6.06,0,0,31,4.4
913863,,351,1,1,2025-05-08,2025-05-08,Completed,Nolensville,60.51,0.97,0.99,6.36,5.93,0,0,16,4.8
906503,,166,1,2,2025-05-06,2025-05-08,Completed,Franklin,55.71,1.02,0.97,6.55,7.24,0,1,19,5.0
911132,,279,1,2,2025-05-08,2025-05-08,Completed,Franklin,54.56,1.11,1.13,6.89,7.51,0,0,25,4.8
912364,,313,1,5,2025-05-08,2025-05-08,Completed,Nolensville,128.42,2.05,2.26,12.34,13.77,0,0,35,4.1
911402,,286,1,4,2025-05-08,2025-05-08,Completed,Spring Hill,56.36,0.99,0.89,6.37,6.58,0,0,54,4.7
904694,,120,1,1,2025-05-08,2025-05-08,Completed,Nolensville,76.31,1.41,1.13,8.81,8.81,0,0,19,4.7
905851,,148,1,3,2025-05-08,2025-05-08,Completed,Brentwood,56.88,1.11,1.34,6.33,7.01,0,0,25,4.6
908423,,204,1,2,2025-05-08,2025-05-08,Completed,Franklin,58.1,1.15,1.27,6.87,6.74,0,0,29,4.8
910142,,248,1,1,2025-05-08,2025-05-08,Completed,Nolensville,121.04,2.01,1.98,14.51,14.35,0,0,19,4.9
916005,,399,1,5,2025-05-08,2025-05-08,Completed,Nashville,59.44,1.02,1.05,6.81,7.53,0,0,26,5.0
912050,,304,1,2,2025-05-08,2025-05-08,Completed,Franklin,96.72,1.46,1.32,8.59,8.17,0,0,27,4.3
911778,,295,1,4,2025-05-08,2025-05-08,Completed,Spring Hill,67.26,0.97,0.8,6.57,6.35,0,0,16,4.4
905171,,133,1,3,2025-05-08,2025-05-08,Completed,Brentwood,57.75,1.05,1.32,6.49,6.59,0,0,34,4.3
914579,,367,1,4,2025-05-08,2025-05-08,Completed,Spring Hill,55.83,0.94,0.92,6.6,6.5,0,0,31,4.5
911882,,299,1,3,2025-05-08,2025-05-08,Completed,Brentwood,62.64,1.01,1.0,6.8,6.56,0,0,14,4.2
900146,,4,1,4,2025-05-08,2025-05-08,Completed,Spring Hill,71.31,1.28,1.1,8.98,8.85,0,0,28,4.7
917742,51587,388,3,1,2025-05-08,2025-05-08,Completed,Nolensville,502.28,6.95,7.46,130.51,125.94,0,0,10,4.6
912430,,314,1,2,2025-05-08,2025-05-08,Completed,Franklin,68.46,1.02,1.07,6.51,6.23,0,0,26,4.4
900967,,27,1,1,2025-05-08,2025-05-09,Completed,Nolensville,74.59,1.38,1.23,9.23,10.85,0,1,23,5.0
917463,51058,252,8,3,2025-05-09,2025-05-09,Completed,Nashville,393.26,4.59,4.98,51.87,53.73,0,0,39,4.6
913218,,336,1,1,2025-05-09,2025-05-09,Completed,Nolensville,79.13,1.36,1.2,9.55,9.09,0,0,29,4.5
904795,,122,1,5,2025-05-09,2025-05-09,Completed,Nashville,100.02,1.48,1.58,9.45,9.7,0,0,37,4.9
910312,,251,1,5,2025-05-09,2025-05-09,Completed,Nashville,53.74,0.96,1.05,6.36,6.8,0,0,42,5.0
901098,,29,1,2,2025-05-09,2025-05-09,Completed,Franklin,98.12,1.32,1.25,9.14,9.42,0,0,24,4.5
901579,,39,1,1,2025-05-09,2025-05-09,Completed,Nolensville,56.51,0.96,0.89,6.69,7.51,0,0,8,4.4
910859,,268,1,5,2025-05-09,2025-05-09,Completed,Nashville,54.46,1.05,1.0,6.48,6.28,0,0,18,4.3
901539,,38,1,1,2025-05-09,2025-05-09,Completed,Nolensville,59.84,1.02,0.82,6.13,5.77,0,0,15,4.2
917126,50386,92,9,4,2025-05-09,2025-05-09,Completed,Franklin,380.9,3.36,3.18,118.28,130.31,0,0,15,4.6
902089,,51,1,3,2025-05-09,2025-05-09,Completed,Brentwood,64.28,1.04,1.16,6.32,5.97,0,0,11,4.8
909107,,221,1,5,2025-05-09,2025-05-09,Completed,Nashville,126.3,2.05,2.25,12.54,11.16,0,0,16,4.5
907178,,180,1,2,2025-05-09,2025-05-09,Completed,Franklin,76.45,1.38,1.27,8.52,6.27,0,0,30,4.4
908316,,201,1,4,2025-05-09,2025-05-09,Completed,Spring Hill,63.13,1.08,0.83,5.87,5.93,0,0,26,4.4
916557,,413,1,4,2025-05-09,2025-05-09,Completed,Brentwood,73.63,1.3,1.15,8.65,7.8,0,0,56,3.8
909520,,231,1,1,2025-05-09,2025-05-09,Completed,Nolensville,81.67,1.39,1.33,8.97,9.02,0,0,9,4.5
914797,,373,1,1,2025-05-09,2025-05-09,Completed,Nolensville,60.71,0.95,0.96,6.37,6.66,0,0,18,4.8
914756,,372,1,3,2025-05-09,2025-05-09,Completed,Brentwood,118.87,2.15,2.63,13.26,12.76,0,0,16,4.5
903221,,83,1,2,2025-05-09,2025-05-09,Completed,Franklin,57.84,1.06,1.12,6.63,5.77,0,0,44,4.6
901266,,32,1,2,2025-05-09,2025-05-09,Completed,Franklin,56.38,1.03,0.87,6.68,7.24,0,0,21,4.7
908654,,208,1,1,2025-05-09,2025-05-09,Completed,Nolensville,111.02,1.99,1.89,12.97,12.76,0,0,29,4.5
914175,,357,1,4,2025-05-09,2025-05-09,Completed,Franklin,75.44,1.38,1.41,8.48,8.92,0,0,42,4.8
903299,,85,1,3,2025-05-09,2025-05-09,Completed,Brentwood,76.93,1.34,1.5,8.68,8.98,0,0,8,4.2
905785,,147,1,1,2025-05-09,2025-05-09,Completed,Nolensville,57.35,1.03,0.97,6.28,7.23,0,0,24,4.7
914242,,359,1,1,2025-05-08,2025-05-09,Completed,Nolensville,81.36,1.29,1.09,8.37,8.75,0,1,24,4.7
903706,,97,1,3,2025-05-09,2025-05-09,Completed,Brentwood,80.2,1.39,1.59,9.36,9.36,0,0,26,4.2
908769,,211,1,5,2025-05-09,2025-05-09,Completed,Nashville,63.12,0.98,0.88,5.98,5.3,1,0,23,3.9
901372,,35,1,3,2025-05-09,2025-05-09,Completed,Brentwood,59.11,0.98,1.14,6.19,6.47,0,0,27,4.6
914371,,362,1,2,2025-05-09,2025-05-09,Completed,Brentwood,56.47,1.04,0.96,6.26,6.51,0,0,41,4.4
914477,,365,1,1,2025-05-08,2025-05-09,Completed,Nolensville,63.16,0.95,0.91,6.48,6.7,0,1,31,5.0
907677,,190,1,1,2025-05-09,2025-05-09,Completed,Nolensville,98.37,1.31,1.38,9.31,8.56,0,0,29,4.8
903536,,92,1,3,2025-05-09,2025-05-09,Completed,Franklin,77.44,1.27,1.35,8.97,8.44,0,0,47,4.6
901032,,28,1,5,2025-05-09,2025-05-09,Completed,Nolensville,56.57,1.02,0.99,6.42,5.94,1,0,34,4.5
917707,51507,371,5,3,2025-05-09,2025-05-09,Completed,Brentwood,264.84,3.17,4.24,21.4,21.02,0,0,31,4.7
917630,51359,330,8,4,2025-05-08,2025-05-09,Completed,Franklin,447.53,4.96,4.99,55.32,62.83,0,1,59,4.9
913760,,349,1,3,2025-05-09,2025-05-09,Completed,Nolensville,117.13,1.93,2.3,13.19,13.51,0,0,39,4.8
907412,,184,1,3,2025-05-09,2025-05-09,Completed,Brentwood,73.62,1.33,1.33,8.69,8.73,0,0,29,4.4
910378,,252,1,5,2025-05-09,2025-05-09,Completed,Nashville,53.13,0.99,0.91,6.94,8.27,0,0,21,4.4
904280,,110,1,1,2025-05-09,2025-05-09,Completed,Nolensville,64.72,0.98,0.77,6.61,6.79,0,0,28,4.8
917088,50305,73,9,3,2025-05-09,2025-05-09,Completed,Brentwood,312.9,2.85,4.06,104.72,111.01,1,0,10,4.4
915702,,393,1,3,2025-05-09,2025-05-09,Completed,Brentwood,82.67,1.45,1.74,8.36,7.91,0,0,28,4.7
910925,,269,1,1,2025-05-09,2025-05-09,Completed,Nolensville,54.42,0.95,0.94,6.45,5.7,0,0,8,4.7
917754,51604,392,6,3,2025-05-09,2025-05-09,Completed,Brentwood,3914.13,34.87,46.72,1205.19,1267.89,0,0,21,4.2
915043,,378,1,3,2025-05-09,2025-05-09,Completed,Brentwood,129.82,1.9,2.36,13.43,11.85,0,0,31,4.7
901203,,31,1,5,2025-05-08,2025-05-09,Completed,Nashville,120.01,2.05,1.87,12.81,13.57,0,1,30,4.9
909861,,238,1,5,2025-05-09,2025-05-09,Completed,Nashville,59.26,0.91,1.07,6.1,5.78,0,0,18,5.0
906319,,161,1,3,2025-05-09,2025-05-09,Completed,Brentwood,59.46,1.0,0.99,6.46,6.78,0,0,33,4.5
916866,,420,1,4,2025-05-09,2025-05-09,Completed,Nolensville,78.74,1.39,1.36,8.62,7.82,0,0,25,4.3
912116,,306,1,5,2025-05-09,2025-05-09,Completed,Nashville,59.56,1.07,0.94,6.57,5.28,0,0,25,4.5
904448,,114,1,2,2025-05-08,2025-05-09,Completed,Nashville,66.2,0.97,1.04,6.58,6.82,0,1,34,5.0
902609,,64,1,3,2025-05-09,2025-05-09,Completed,Brentwood,72.91,1.38,1.53,9.58,10.56,0,0,30,4.8
912493,,316,1,4,2025-05-08,2025-05-10,Completed,Spring Hill,124.15,2.04,1.76,13.58,13.59,0,1,26,5.0
910245,,250,1,1,2025-05-10,2025-05-10,Completed,Nolensville,83.1,1.44,1.34,8.39,8.62,0,0,29,4.7
900562,,15,1,1,2025-05-10,2025-05-10,Completed,Nolensville,60.01,1.06,0.93,6.07,5.81,0,0,21,4.7
910652,,261,1,1,2025-05-10,2025-05-10,Completed,Nashville,54.77,1.03,1.07,6.7,6.36,0,0,53,4.3
906670,,170,1,1,2025-05-10,2025-05-10,Completed,Nolensville,74.87,1.34,1.29,9.1,9.46,0,0,31,4.9
906568,,167,1,4,2025-05-08,2025-05-10,Completed,Spring Hill,59.41,1.02,0.88,6.43,6.22,0,1,31,4.8
900391,,11,1,1,2025-05-08,2025-05-10,Completed,Nolensville,56.87,1.01,1.0,5.9,5.94,0,1,25,4.9
913693,,348,1,4,2025-05-10,2025-05-10,Completed,Spring Hill,56.7,1.02,0.85,6.82,7.37,0,0,26,4.9
910716,,262,1,2,2025-05-10,2025-05-10,Completed,Spring Hill,66.45,0.94,0.99,6.75,7.24,0,0,29,4.6
907479,,186,1,1,2025-05-10,2025-05-10,Completed,Nashville,57.74,1.03,0.99,6.37,6.5,0,0,42,4.8
903259,,84,1,4,2025-05-10,2025-05-10,Completed,Spring Hill,53.13,1.03,0.81,6.42,6.3,0,0,26,4.5
913486,,342,1,5,2025-05-10,2025-05-10,Completed,Brentwood,54.92,0.98,0.98,6.42,6.08,0,0,43,5.0
907885,,194,1,3,2025-05-10,2025-05-10,Completed,Nolensville,56.47,1.09,1.11,6.3,6.31,0,0,37,5.0
905249,,137,1,3,2025-05-10,2025-05-10,Completed,Nolensville,80.46,1.41,1.47,8.34,8.16,0,0,36,4.8
913419,,341,1,4,2025-05-10,2025-05-10,Completed,Nashville,54.8,0.95,0.9,6.31,6.96,0,0,31,5.0
902975,,72,1,1,2025-05-10,2025-05-10,Completed,Nolensville,80.65,1.39,1.49,8.48,6.81,0,0,32,4.3
900457,,13,1,3,2025-05-10,2025-05-10,Completed,Brentwood,55.67,0.96,1.2,6.81,6.72,0,0,25,4.6
900286,,9,1,2,2025-05-09,2025-05-10,Completed,Franklin,61.26,0.97,0.98,6.18,6.51,0,1,24,4.7
909623,,233,1,1,2025-05-10,2025-05-10,Completed,Nolensville,83.35,1.5,1.4,8.95,9.47,0,0,34,4.7
903157,,81,1,5,2025-05-10,2025-05-10,Completed,Nashville,89.3,1.33,1.63,9.18,8.61,0,0,19,4.7
917093,50317,76,9,2,2025-05-10,2025-05-10,Completed,Nolensville,343.87,2.78,1.98,87.12,90.95,0,0,20,4.7
912256,,309,1,2,2025-05-10,2025-05-10,Completed,Franklin,59.25,0.99,0.94,6.48,7.27,0,0,17,5.0
906813,,173,1,4,2025-05-10,2025-05-10,Completed,Spring Hill,81.52,1.37,1.26,8.99,8.56,0,0,30,4.5
914108,,356,1,2,2025-05-10,2025-05-10,Completed,Brentwood,82.74,1.38,1.28,8.67,7.84,0,0,57,4.5
912946,,330,1,2,2025-05-10,2025-05-10,Completed,Franklin,52.92,1.04,1.09,6.04,6.84,0,0,42,4.6
905354,,139,1,2,2025-05-10,2025-05-10,Completed,Nolensville,56.84,1.01,1.01,7.03,7.47,0,0,35,4.6
911674,,293,1,2,2025-05-09,2025-05-10,Completed,Franklin,52.99,0.95,0.88,5.82,5.25,0,1,17,4.4
910508,,255,1,4,2025-05-08,2025-05-10,Completed,Spring Hill,59.31,0.98,1.01,6.11,5.84,0,1,19,4.4
909380,,228,1,2,2025-05-09,2025-05-10,Completed,Franklin,80.74,1.27,1.21,8.67,8.9,0,1,32,5.0
901683,,41,1,2,2025-05-10,2025-05-10,Completed,Franklin,59.52,1.01,0.97,6.02,6.09,0,0,37,4.3
916517,,412,1,5,2025-05-10,2025-05-10,Completed,Nashville,83.05,1.28,1.25,9.47,10.24,0,0,24,4.8
915769,,394,1,4,2025-05-10,2025-05-10,Completed,Spring Hill,69.87,1.02,0.98,6.69,7.06,0,0,26,4.8
916453,,411,1,2,2025-05-10,2025-05-10,Completed,Franklin,112.53,2.01,1.65,12.39,13.34,0,0,10,4.5
910027,,245,1,3,2025-05-10,2025-05-10,Completed,Franklin,73.8,1.39,1.43,8.64,8.48,0,0,32,4.3
910205,,249,1,5,2025-05-10,2025-05-10,Completed,Franklin,77.23,1.36,1.47,8.93,8.89,0,0,46,4.6
901162,,30,1,3,2025-05-10,2025-05-10,Completed,Brentwood,60.06,1.01,1.14,6.43,7.23,0,0,34,4.4
916661,,416,1,2,2025-05-11,2025-05-11,Completed,Brentwood,76.96,1.43,1.34,7.86,6.68,1,0,50,4.0
914411,,363,1,5,2025-05-11,2025-05-11,Completed,Nashville,60.31,0.95,1.04,6.82,6.88,0,0,21,4.4
907310,,182,1,4,2025-05-11,2025-05-11,Completed,Spring Hill,57.62,0.98,0.92,5.85,5.45,0,0,24,4.6
908357,,203,1,1,2025-05-11,2025-05-11,Completed,Nolensville,85.3,1.39,1.39,9.65,7.26,0,0,33,4.6
905617,,144,1,2,2025-05-11,2025-05-11,Completed,Franklin,56.74,1.07,1.0,6.26,6.45,0,0,30,4.8
907075,,178,1,4,2025-05-11,2025-05-11,Completed,Spring Hill,55.67,1.05,1.02,6.67,6.45,0,0,16,4.5
911337,,283,1,2,2025-05-11,2025-05-11,Completed,Franklin,115.77,2.19,2.19,14.83,14.29,0,0,27,4.3
915211,,382,1,2,2025-05-11,2025-05-11,Completed,Franklin,64.36,0.91,0.99,6.4,6.54,1,0,14,4.4
909237,,225,1,2,2025-05-11,2025-05-11,Completed,Franklin,55.37,1.02,0.97,6.28,6.44,0,0,16,4.0
905914,,149,1,5,2025-05-11,2025-05-11,Completed,Nashville,57.11,1.02,1.14,6.38,6.44,0,0,28,4.6
914861,,374,1,2,2025-05-11,2025-05-11,Completed,Franklin,79.65,1.36,1.39,8.39,7.86,0,0,19,4.2
916351,,409,1,3,2025-05-11,2025-05-11,Completed,Brentwood,84.68,1.37,1.71,8.36,8.65,0,0,8,4.3
916621,,414,1,2,2025-05-11,2025-05-11,Completed,Franklin,59.81,0.9,0.89,6.18,6.56,0,0,20,4.5
902846,,70,1,2,2025-05-09,2025-05-11,Completed,Franklin,64.35,1.05,1.02,6.14,5.64,0,1,25,4.3
905720,,146,1,2,2025-05-11,2025-05-11,Completed,Franklin,58.43,1.04,1.19,6.26,5.84,0,0,17,4.3
906879,,175,1,3,2025-05-11,2025-05-11,Completed,Brentwood,91.3,1.36,1.74,9.09,8.72,0,0,19,4.2
909174,,222,1,2,2025-05-11,2025-05-11,Completed,Franklin,92.16,1.52,1.29,8.03,8.65,0,0,25,4.7
913012,,331,1,5,2025-05-11,2025-05-11,Completed,Franklin,56.02,1.05,1.09,6.52,6.97,0,0,24,4.8
915965,,398,1,4,2025-05-11,2025-05-11,Completed,Spring Hill,71.65,0.99,1.0,6.17,6.77,0,0,29,4.1
907806,,192,1,3,2025-05-11,2025-05-11,Completed,Brentwood,118.55,2.08,2.34,14.53,15.72,1,0,24,4.6
906102,,155,1,3,2025-05-11,2025-05-11,Completed,Brentwood,58.67,0.99,1.06,6.46,5.62,0,0,18,4.5
902430,,58,1,5,2025-05-11,2025-05-11,Completed,Brentwood,69.73,1.03,1.11,6.62,7.5,0,0,30,4.5
908215,,199,1,2,2025-05-11,2025-05-11,Completed,Franklin,76.02,1.35,1.27,9.13,8.76,0,0,34,4.5
911235,,281,1,5,2025-05-11,2025-05-11,Completed,Nashville,53.13,1.02,0.9,6.66,6.99,0,0,38,4.9
917136,50412,98,6,3,2025-05-11,2025-05-11,Completed,Franklin,2822.89,28.35,33.65,974.54,1024.61,0,0,47,4.8
909315,,227,1,3,2025-05-11,2025-05-11,Completed,Brentwood,58.81,0.93,1.21,6.45,7.56,0,0,32,4.5
902673,,65,1,2,2025-05-11,2025-05-11,Completed,Brentwood,55.65,0.92,1.02,6.77,6.17,0,0,39,4.4
913285,,339,1,2,2025-05-10,2025-05-11,Completed,Franklin,60.61,1.07,1.13,5.65,5.17,0,1,8,4.7
904410,,113,1,4,2025-05-11,2025-05-11,Completed,Franklin,55.68,1.07,1.06,6.33,6.7,0,0,43,5.0
912671,,322,1,1,2025-05-11,2025-05-11,Completed,Nolensville,110.24,2.12,2.29,11.35,9.87,0,0,34,4.8
901438,,36,1,3,2025-05-11,2025-05-11,Completed,Brentwood,78.33,1.19,1.45,8.52,8.9,0,0,34,4.3
908554,,206,1,1,2025-05-11,2025-05-11,Completed,Nolensville,60.7,0.96,0.87,6.15,5.94,0,0,34,5.0
905313,,138,1,2,2025-05-11,2025-05-11,Completed,Nashville,58.27,1.01,1.11,6.76,6.47,0,0,41,4.9
915286,,384,1,1,2025-05-11,2025-05-11,Completed,Nolensville,68.77,0.99,1.07,6.07,6.2,0,0,11,4.6
912608,,320,1,1,2025-05-11,2025-05-11,Completed,Nolensville,79.74,1.44,1.35,9.2,9.22,0,0,27,4.3
903603,,95,1,1,2025-05-11,2025-05-11,Completed,Nolensville,89.62,1.28,1.09,8.65,9.27,0,0,14,4.0
900693,,18,1,2,2025-05-09,2025-05-11,Completed,Franklin,61.32,0.96,0.7,6.71,5.98,0,1,8,4.2
912218,,308,1,3,2025-05-11,2025-05-11,Completed,Brentwood,55.7,0.99,1.24,6.3,6.83,0,0,22,4.4
909444,,229,1,4,2025-05-11,2025-05-11,Completed,Brentwood,52.52,0.97,0.91,6.36,6.31,0,0,28,4.7
912711,,323,1,2,2025-05-11,2025-05-11,Completed,Franklin,71.4,1.07,1.25,6.69,7.12,0,0,33,4.7
910102,,247,1,1,2025-05-10,2025-05-11,Completed,Spring Hill,71.86,0.99,0.85,6.62,5.86,0,1,60,4.6
915110,,379,1,3,2025-05-12,2025-05-12,Completed,Brentwood,62.23,1.01,1.37,6.86,6.73,0,0,15,4.6
903432,,87,1,1,2025-05-12,2025-05-12,Completed,Nolensville,57.01,0.99,0.89,7.03,6.49,0,0,11,4.6
904347,,111,1,2,2025-05-12,2025-05-12,Completed,Franklin,53.29,1.01,0.82,6.63,6.61,0,0,26,4.9
917749,51595,389,8,4,2025-05-12,2025-05-12,Completed,Franklin,561.73,6.26,5.97,72.73,56.36,0,0,49,4.8
909001,,216,1,4,2025-05-12,2025-05-12,Completed,Spring Hill,61.63,1.05,0.96,6.3,7.2,0,0,12,4.8
906399,,164,1,3,2025-05-12,2025-05-12,Completed,Nashville,55.94,1.05,1.13,6.72,7.38,0,0,52,4.4
900797,,21,1,3,2025-05-12,2025-05-12,Completed,Brentwood,92.0,1.39,1.48,8.68,8.49,0,0,19,4.7
905421,,140,1,1,2025-05-11,2025-05-12,Completed,Nolensville,63.23,0.94,0.94,6.62,6.99,0,1,20,4.9
903666,,96,1,4,2025-05-12,2025-05-12,Completed,Spring Hill,62.07,1.0,0.89,6.03,5.35,0,0,26,4.8
909664,,234,1,4,2025-05-12,2025-05-12,Completed,Spring Hill,58.06,0.99,0.76,6.71,7.77,0,0,43,4.6
901789,,43,1,1,2025-05-12,2025-05-12,Completed,Nashville,52.25,1.05,0.91,6.26,5.73,0,0,40,4.9
903773,,98,1,2,2025-05-10,2025-05-12,Completed,Franklin,59.39,0.99,1.1,6.34,6.17,0,1,21,5.0
907612,,188,1,2,2025-05-12,2025-05-12,Completed,Nolensville,63.67,0.95,0.97,6.15,7.13,0,0,34,4.5
901985,,47,1,2,2025-05-10,2025-05-12,Completed,Franklin,48.53,1.0,0.97,6.5,6.4,0,1,24,4.3
913140,,334,1,3,2025-05-12,2025-05-12,Completed,Brentwood,62.22,1.05,1.21,6.14,6.6,0,0,40,4.6
902224,,53,1,1,2025-05-12,2025-05-12,Completed,Nolensville,98.12,1.46,1.3,8.89,9.13,0,0,25,4.7
900521,,14,1,3,2025-05-12,2025-05-12,Completed,Franklin,69.15,1.05,1.19,6.2,5.73,0,0,42,4.3
906140,,156,1,3,2025-05-12,2025-05-12,Completed,Brentwood,56.2,1.03,1.04,6.69,6.33,0,0,34,4.6
