invoice_id,job_id,customer_id,invoice_date,invoice_amount,payment_status,days_to_pay,paid_date
703576,910092,246,2025-06-10,119.49,Paid,26,2025-07-06
703577,907166,179,2025-06-12,149.56,Paid,22,2025-07-04
703578,910997,270,2025-06-11,60.27,Paid,18,2025-06-29
703579,913552,343,2025-06-10,78.32,Paid,11,2025-06-21
703580,902785,69,2025-06-10,56.86,Paid,0,2025-06-10
703581,907314,182,2025-06-12,57.8,Paid,1,2025-06-13
703582,915907,397,2025-06-12,54.92,Paid,0,2025-06-12
703583,904493,115,2025-06-10,66.33,Paid,13,2025-06-23
703584,911057,274,2025-06-11,81.26,Paid,12,2025-06-23
703585,909047,219,2025-06-10,71.11,Paid,15,2025-06-25
703586,908860,212,2025-06-11,105.4,Paid,11,2025-06-22
703587,913205,335,2025-06-10,90.27,Paid,12,2025-06-22
703588,909565,232,2025-06-10,56.29,Paid,16,2025-06-26
703589,901529,37,2025-06-11,109.53,Paid,5,2025-06-16
703590,913180,335,2025-06-10,57.86,Paid,0,2025-06-10
703591,905839,147,2025-06-11,100.49,Paid,10,2025-06-21
703592,905020,125,2025-06-10,127.2,Paid,6,2025-06-16
703593,916187,404,2025-06-10,58.62,Paid,0,2025-06-10
703594,916170,403,2025-06-10,119.91,Paid,5,2025-06-15
703595,915369,386,2025-06-11,58.27,Paid,12,2025-06-23
703596,902767,66,2025-06-12,117.91,Paid,5,2025-06-17
703597,913082,333,2025-06-12,78.37,Paid,2,2025-06-14
703598,908943,215,2025-06-11,125.33,Paid,17,2025-06-28
703599,906452,164,2025-06-12,92.96,Paid,0,2025-06-12
703600,906932,175,2025-06-13,143.02,Paid,22,2025-07-05
703601,906186,157,2025-06-13,62.18,Paid,21,2025-07-04
703602,909161,221,2025-06-11,191.15,Paid,7,2025-06-18
703603,906029,152,2025-06-12,59.81,Paid,17,2025-06-29
703604,913272,336,2025-06-13,127.34,Paid,11,2025-06-24
703605,914927,375,2025-06-12,103.03,Paid,12,2025-06-24
703606,911455,286,2025-06-11,92.13,Paid,3,2025-06-14
703607,908202,198,2025-06-12,185.47,Paid,8,2025-06-20
703608,909800,236,2025-06-11,106.85,Paid,17,2025-06-28
703609,902965,71,2025-06-13,99.03,Paid,0,2025-06-13
703610,905037,126,2025-06-13,79.54,Paid,2,2025-06-15
703611,910591,259,2025-06-12,112.52,Paid,4,2025-06-16
703612,905954,150,2025-06-12,59.68,Paid,0,2025-06-12
703613,902289,54,2025-06-11,65.42,Paid,0,2025-06-11
703614,907062,177,2025-06-11,91.84,Paid,1,2025-06-12
703615,907014,177,2025-06-11,54.26,Paid,0,2025-06-11
703616,907128,178,2025-06-12,93.63,Paid,4,2025-06-16
703617,911094,275,2025-06-13,57.84,Paid,8,2025-06-21
703618,900801,21,2025-06-13,87.41,Paid,18,2025-07-01
703619,901311,34,2025-06-13,65.95,Paid,3,2025-06-16
703620,908306,200,2025-06-11,114.33,Paid,10,2025-06-21
703621,903021,76,2025-06-13,55.67,Paid,0,2025-06-13
703622,908682,208,2025-06-12,181.23,Paid,10,2025-06-22
703623,909848,236,2025-06-13,182.1,Paid,4,2025-06-17
703624,908022,196,2025-06-12,56.18,Paid,5,2025-06-17
703625,902520,60,2025-06-11,95.35,Paid,9,2025-06-20
703626,904050,104,2025-06-13,59.1,Paid,22,2025-07-05
703627,915641,391,2025-06-13,69.88,Paid,36,2025-07-19
703628,902277,53,2025-06-13,141.53,Paid,23,2025-07-06
703629,903839,99,2025-06-11,76.26,Paid,10,2025-06-21
703630,905682,145,2025-06-13,114.26,Paid,6,2025-06-19
703631,911288,281,2025-06-12,89.22,Paid,4,2025-06-16
703632,903119,79,2025-06-11,57.2,Paid,8,2025-06-19
703633,914632,367,2025-06-11,92.96,Paid,1,2025-06-12
703634,911510,288,2025-06-11,56.08,Paid,1,2025-06-12
703635,911119,275,2025-06-13,86.39,Paid,6,2025-06-19
703636,912521,316,2025-06-12,179.09,Paid,4,2025-06-16
703637,910233,249,2025-06-11,138.24,Paid,4,2025-06-15
703638,900109,3,2025-06-11,74.88,Paid,3,2025-06-14
703639,903694,96,2025-06-13,93.51,Paid,0,2025-06-13
703640,900211,6,2025-06-13,56.82,Paid,13,2025-06-26
703641,908877,213,2025-06-11,122.02,Paid,2,2025-06-13
703642,904972,125,2025-06-14,81.72,Paid,0,2025-06-14
703643,911407,286,2025-06-13,61.85,Paid,8,2025-06-21
703644,900151,4,2025-06-14,81.64,Paid,0,2025-06-14
703645,907250,181,2025-06-13,60.89,Paid,26,2025-07-09
703646,914542,366,2025-06-14,81.89,Paid,0,2025-06-14
703647,906490,165,2025-06-12,87.04,Paid,14,2025-06-26
703648,911783,295,2025-06-12,69.38,Paid,8,2025-06-20
703649,915276,383,2025-06-14,100.02,Paid,18,2025-07-02
703650,912055,304,2025-06-13,88.94,Paid,19,2025-07-02
703651,906092,153,2025-06-13,121.19,Paid,13,2025-06-26
703652,908835,212,2025-06-14,69.19,Paid,29,2025-07-13
703653,910147,248,2025-06-14,101.3,Paid,18,2025-07-02
703654,913826,350,2025-06-12,58.28,Paid,1,2025-06-13
703655,904597,118,2025-06-14,59.9,Paid,17,2025-07-01
703656,913868,351,2025-06-14,57.92,Paid,0,2025-06-14
703657,904699,120,2025-06-12,81.54,Paid,0,2025-06-12
703658,911137,279,2025-06-14,61.59,Paid,17,2025-07-01
703659,912533,317,2025-06-14,76.17,Paid,11,2025-06-25
703660,900396,11,2025-06-14,55.09,Paid,0,2025-06-14
703661,903656,95,2025-06-12,152.72,Paid,15,2025-06-27
703662,907375,183,2025-06-12,82.28,Paid,20,2025-07-02
703663,906246,158,2025-06-14,67.73,Paid,29,2025-07-13
703664,916070,401,2025-06-12,61.32,Paid,0,2025-06-12
703665,914584,367,2025-06-13,59.63,Paid,9,2025-06-22
703666,915251,383,2025-06-14,53.54,Paid,2,2025-06-16
703667,906573,167,2025-06-14,53.33,Paid,4,2025-06-18
703668,911887,299,2025-06-13,55.68,Paid,0,2025-06-13
703669,907939,194,2025-06-12,88.71,Paid,4,2025-06-16
703670,911570,289,2025-06-12,60.47,Paid,0,2025-06-12
703671,903967,102,2025-06-14,112.13,Paid,14,2025-06-28
703672,908428,204,2025-06-14,57.22,Paid,7,2025-06-21
703673,906997,176,2025-06-12,130.73,Paid,16,2025-06-28
703674,914247,359,2025-06-12,79.22,Paid,0,2025-06-12
703675,902332,55,2025-06-13,83.17,Paid,13,2025-06-26
703676,900972,27,2025-06-14,76.42,Paid,8,2025-06-22
703677,901020,27,2025-06-13,128.62,Paid,0,2025-06-13
703678,910821,267,2025-06-13,118.34,Paid,13,2025-06-26
703679,912369,313,2025-06-12,116.96,Paid,0,2025-06-12
703680,914399,362,2025-06-14,98.77,Paid,0,2025-06-14
703681,916010,399,2025-06-13,58.52,Paid,23,2025-07-06
703682,900199,4,2025-06-12,140.75,Paid,9,2025-06-21
703683,906234,157,2025-06-14,92.76,Paid,8,2025-06-22
703684,905236,135,2025-06-13,96.0,Paid,7,2025-06-20
703685,908619,207,2025-06-13,65.86,Paid,28,2025-07-11
703686,902900,70,2025-06-14,105.02,Paid,18,2025-07-02
703687,914482,365,2025-06-12,55.28,Paid,5,2025-06-17
703688,908087,197,2025-06-14,85.34,Paid,1,2025-06-15
703689,900759,19,2025-06-13,57.69,Paid,7,2025-06-20
703690,911679,293,2025-06-14,56.43,Paid,22,2025-07-06
703691,900698,18,2025-06-13,59.38,Paid,3,2025-06-16
703692,917045,55,2025-06-14,6926.14,Paid,30,2025-07-14
703693,916562,413,2025-06-13,83.86,Paid,6,2025-06-19
703694,900248,7,2025-06-15,58.59,Paid,11,2025-06-26
703695,908925,213,2025-06-14,188.31,Paid,18,2025-07-02
703696,914162,356,2025-06-15,124.68,Paid,15,2025-06-30
703697,915756,393,2025-06-13,122.49,Paid,6,2025-06-19
703698,914939,376,2025-06-13,81.15,Paid,7,2025-06-20
703699,904747,120,2025-06-14,123.58,Paid,1,2025-06-15
703700,909385,228,2025-06-15,81.0,Paid,7,2025-06-22
703701,905942,149,2025-06-14,101.12,Paid,0,2025-06-14
703702,900134,3,2025-06-14,127.54,Paid,12,2025-06-26
703703,905474,140,2025-06-15,89.67,Paid,3,2025-06-18
703704,913223,336,2025-06-14,72.2,Paid,6,2025-06-20
703705,906054,152,2025-06-13,88.97,Paid,15,2025-06-28
703706,914180,357,2025-06-13,78.43,Paid,0,2025-06-13
703707,909866,238,2025-06-15,59.62,Paid,9,2025-06-24
703708,910864,268,2025-06-14,56.57,Paid,0,2025-06-14
703709,907748,191,2025-06-14,124.37,Paid,12,2025-06-26
703710,900954,25,2025-06-15,133.84,Paid,14,2025-06-29
703711,913765,349,2025-06-13,116.08,Paid,8,2025-06-21
703712,901377,35,2025-06-15,56.23,Paid,3,2025-06-18
703713,915048,378,2025-06-13,120.88,Paid,1,2025-06-14
703714,903249,83,2025-06-14,90.57,Paid,0,2025-06-14
703715,905773,146,2025-06-15,93.15,Paid,10,2025-06-25
703716,906347,161,2025-06-15,92.9,Paid,7,2025-06-22
703717,908774,211,2025-06-13,67.18,Paid,17,2025-06-30
703718,915435,387,2025-06-15,72.3,Paid,26,2025-07-11
703719,910317,251,2025-06-13,57.17,Paid,13,2025-06-26
703720,910930,269,2025-06-15,59.28,Paid,20,2025-07-05
703721,912417,313,2025-06-15,201.88,Paid,0,2025-06-15
703722,903541,92,2025-06-15,78.66,Paid,0,2025-06-15
703723,912012,303,2025-06-14,74.26,Paid,14,2025-06-28
703724,909112,221,2025-06-15,114.05,Paid,0,2025-06-15
703725,912435,314,2025-06-13,64.95,Paid,10,2025-06-23
703726,911952,302,2025-06-15,113.26,Paid,4,2025-06-19
703727,900291,9,2025-06-15,58.73,Paid,15,2025-06-30
703728,914802,373,2025-06-15,57.45,Paid,13,2025-06-28
703729,902851,70,2025-06-15,64.01,Paid,28,2025-07-13
703730,907682,190,2025-06-15,97.59,Paid,32,2025-07-17
703731,917690,361,2025-06-14,2151.25,Paid,12,2025-06-26
703732,903211,81,2025-06-13,145.05,Paid,29,2025-07-12
703733,905135,132,2025-06-13,59.37,Paid,1,2025-06-14
703734,916871,420,2025-06-14,70.81,Paid,0,2025-06-14
703735,902532,61,2025-06-14,61.66,Paid,20,2025-07-04
703736,903711,97,2025-06-15,76.92,Paid,9,2025-06-24
703737,905790,147,2025-06-13,56.51,Paid,13,2025-06-26
703738,906736,171,2025-06-14,77.18,Paid,11,2025-06-25
703739,902380,55,2025-06-13,159.12,Paid,24,2025-07-07
703740,900681,16,2025-06-14,94.28,Paid,15,2025-06-29
703741,910383,252,2025-06-14,58.1,Paid,10,2025-06-24
703742,912121,306,2025-06-14,57.58,Paid,0,2025-06-14
703743,914670,368,2025-06-14,96.22,Paid,24,2025-07-08
703744,910761,266,2025-06-13,57.12,Paid,0,2025-06-13
703745,907183,180,2025-06-15,76.28,Paid,13,2025-06-28
703746,902614,64,2025-06-13,72.69,Paid,0,2025-06-13
703747,915030,377,2025-06-14,124.95,Paid,3,2025-06-17
703748,912284,309,2025-06-14,91.83,Paid,0,2025-06-14
703749,909095,219,2025-06-14,107.71,Paid,13,2025-06-27
703750,903304,85,2025-06-13,76.38,Paid,12,2025-06-25
703751,901584,39,2025-06-15,62.64,Paid,18,2025-07-03
703752,901103,29,2025-06-14,88.24,Paid,12,2025-06-26
703753,904285,110,2025-06-15,72.27,Paid,17,2025-07-02
703754,900059,1,2025-06-14,91.97,Paid,22,2025-07-06
703755,903497,88,2025-06-14,70.49,Paid,10,2025-06-24
703756,908135,197,2025-06-14,111.14,Paid,2,2025-06-16
703757,900633,16,2025-06-13,57.8,Paid,11,2025-06-24
703758,914708,370,2025-06-13,127.46,Paid,0,2025-06-13
703759,901037,28,2025-06-14,53.56,Paid,19,2025-07-03
703760,916145,403,2025-06-13,83.17,Paid,0,2025-06-13
703761,917138,98,2025-06-15,2256.22,Paid,20,2025-07-05
703762,917281,163,2025-06-16,2202.27,Paid,0,2025-06-16
703763,909613,232,2025-06-16,88.1,Paid,3,2025-06-19
703764,903778,98,2025-06-14,59.34,Paid,4,2025-06-18
703765,907484,186,2025-06-14,54.57,Paid,2,2025-06-16
703766,914113,356,2025-06-16,73.81,Paid,8,2025-06-24
703767,914901,375,2025-06-16,58.53,Paid,0,2025-06-16
703768,909717,234,2025-06-15,93.43,Paid,12,2025-06-27
703769,908005,195,2025-06-14,88.79,Paid,7,2025-06-21
703770,910574,256,2025-06-16,90.68,Paid,21,2025-07-07
703771,912246,308,2025-06-15,90.35,Paid,9,2025-06-24
703772,915689,391,2025-06-15,112.52,Paid,25,2025-07-10
703773,915707,393,2025-06-15,76.89,Paid,3,2025-06-18
703774,914682,370,2025-06-14,87.17,Paid,13,2025-06-27
703775,906818,173,2025-06-14,80.03,Paid,6,2025-06-20
703776,902051,48,2025-06-15,56.39,Paid,0,2025-06-15
703777,905097,129,2025-06-15,85.09,Paid,17,2025-07-02
703778,905856,148,2025-06-15,56.99,Paid,3,2025-06-18
703779,905123,129,2025-06-16,127.98,Paid,16,2025-07-02
703780,911492,287,2025-06-14,102.02,Paid,0,2025-06-14
703781,902161,52,2025-06-15,120.47,Paid,6,2025-06-21
703782,911390,283,2025-06-14,185.38,Paid,6,2025-06-20
703783,905199,133,2025-06-14,95.65,Paid,12,2025-06-26
703784,903162,81,2025-06-15,90.29,Paid,20,2025-07-05
703785,905254,137,2025-06-15,78.97,Paid,9,2025-06-24
703786,911223,280,2025-06-15,96.08,Paid,18,2025-07-03
703787,902094,51,2025-06-14,68.4,Paid,16,2025-06-30
703788,916789,418,2025-06-15,96.1,Paid,16,2025-07-01
703789,916458,411,2025-06-16,110.39,Paid,2,2025-06-18
703790,903003,72,2025-06-15,118.8,Paid,0,2025-06-15
703791,900462,13,2025-06-14,59.18,Paid,14,2025-06-28
703792,905359,139,2025-06-16,55.44,Paid,2,2025-06-18
703793,915774,394,2025-06-16,66.06,Paid,8,2025-06-24
703794,912951,330,2025-06-14,57.68,Paid,9,2025-06-23
703795,913290,339,2025-06-14,60.23,Paid,10,2025-06-24
703796,909952,241,2025-06-15,99.5,Paid,0,2025-06-15
703797,904553,116,2025-06-14,60.79,Paid,0,2025-06-14
703798,906464,165,2025-06-14,57.79,Paid,3,2025-06-17
703799,901688,41,2025-06-15,62.04,Paid,6,2025-06-21
703800,908344,201,2025-06-15,93.51,Paid,0,2025-06-15
703801,902483,58,2025-06-16,114.02,Paid,16,2025-07-02
703802,906675,170,2025-06-16,73.31,Paid,1,2025-06-17
703803,901990,47,2025-06-16,56.76,Paid,18,2025-07-04
703804,915599,390,2025-06-16,56.61,Paid,12,2025-06-28
703805,911843,298,2025-06-16,61.21,Paid,10,2025-06-26
703806,910067,246,2025-06-14,68.21,Paid,31,2025-07-15
703807,910657,261,2025-06-15,56.86,Paid,3,2025-06-18
703808,913698,348,2025-06-16,59.61,Paid,25,2025-07-11
703809,913491,342,2025-06-16,58.13,Paid,0,2025-06-16
703810,901208,31,2025-06-15,114.5,Paid,13,2025-06-28
703811,913424,341,2025-06-16,59.26,Paid,19,2025-07-05
703812,908280,200,2025-06-16,66.62,Paid,29,2025-07-15
703813,902418,57,2025-06-17,114.73,Paid,21,2025-07-08
703814,915314,384,2025-06-15,104.75,Paid,18,2025-07-03
703815,911300,282,2025-06-16,115.56,Paid,16,2025-07-02
703816,912613,320,2025-06-15,87.28,Paid,5,2025-06-20
703817,909179,222,2025-06-17,82.3,Paid,2,2025-06-19
703818,912716,323,2025-06-15,68.18,Paid,28,2025-07-13
703819,910250,250,2025-06-16,84.28,Paid,1,2025-06-17
703820,905557,143,2025-06-17,53.01,Paid,3,2025-06-20
703821,902435,58,2025-06-15,68.26,Paid,24,2025-07-09
703822,908559,206,2025-06-16,54.84,Paid,3,2025-06-19
703823,911342,283,2025-06-16,128.24,Paid,9,2025-06-25
703824,917805,414,2025-06-15,547.78,Paid,17,2025-07-02
703825,903942,102,2025-06-15,60.87,Paid,15,2025-06-30
703826,908731,210,2025-06-15,54.72,Paid,8,2025-06-23
703827,905725,146,2025-06-15,56.48,Paid,0,2025-06-15
703828,906884,175,2025-06-16,80.82,Paid,10,2025-06-26
703829,917058,61,2025-06-17,818.44,Paid,33,2025-07-20
703830,916666,416,2025-06-16,80.25,Paid,0,2025-06-16
703831,911558,288,2025-06-16,92.38,Paid,18,2025-07-04
703832,915352,385,2025-06-17,132.93,Paid,15,2025-07-02
703833,908694,209,2025-06-16,53.97,Paid,0,2025-06-16
703834,905426,140,2025-06-16,60.24,Paid,10,2025-06-26
703835,900097,2,2025-06-16,89.2,Paid,0,2025-06-16
703836,905622,144,2025-06-15,61.49,Paid,10,2025-06-25
703837,911467,287,2025-06-15,59.33,Paid,32,2025-07-17
703838,914851,373,2025-06-15,82.61,Paid,4,2025-06-19
703839,909320,227,2025-06-17,58.51,Paid,8,2025-06-25
703840,914416,363,2025-06-17,57.15,Paid,8,2025-06-25
703841,909969,242,2025-06-17,83.89,Paid,6,2025-06-23
703842,907599,187,2025-06-16,94.56,Paid,20,2025-07-06
703843,915841,395,2025-06-15,60.3,Paid,4,2025-06-19
703844,913168,334,2025-06-16,92.63,Paid,10,2025-06-26
703845,900888,22,2025-06-17,125.07,Paid,21,2025-07-08
703846,907417,184,2025-06-17,85.45,Paid,8,2025-06-25
703847,916416,410,2025-06-15,93.07,Paid,14,2025-06-29
703848,904334,110,2025-06-16,121.0,Paid,17,2025-07-03
703849,903608,95,2025-06-17,92.23,Paid,22,2025-07-09
703850,904657,119,2025-06-17,56.37,Paid,12,2025-06-29
703851,901925,45,2025-06-17,52.62,Paid,6,2025-06-23
703852,907315,182,2025-06-17,60.86,Paid,3,2025-06-20
703853,908362,203,2025-06-17,80.94,Paid,6,2025-06-23
703854,904823,122,2025-06-17,145.83,Paid,27,2025-07-14
703855,913972,353,2025-06-17,57.55,Paid,12,2025-06-29
703856,904476,114,2025-06-15,113.42,Paid,22,2025-07-07
703857,913017,331,2025-06-16,54.66,Paid,6,2025-06-22
703858,910846,267,2025-06-15,211.85,Paid,10,2025-06-25
703859,914032,354,2025-06-15,57.28,Paid,7,2025-06-22
703860,912802,324,2025-06-16,97.79,Paid,1,2025-06-17
703861,900567,15,2025-06-17,55.65,Paid,10,2025-06-27
703862,911185,279,2025-06-16,96.52,Paid,0,2025-06-16
703863,903827,98,2025-06-16,95.09,Paid,6,2025-06-22
703864,901443,36,2025-06-16,87.21,Paid,2,2025-06-18
703865,911240,281,2025-06-17,56.7,Paid,11,2025-06-28
703866,905211,135,2025-06-16,58.91,Paid,0,2025-06-16
703867,916356,409,2025-06-16,76.12,Paid,5,2025-06-21
703868,911197,280,2025-06-16,55.48,Paid,5,2025-06-21
703869,908220,199,2025-06-15,75.98,Paid,18,2025-07-03
703870,907080,178,2025-06-17,52.36,Paid,11,2025-06-28
703871,906404,164,2025-06-17,52.68,Paid,0,2025-06-17
703872,911595,289,2025-06-16,94.79,Paid,0,2025-06-16
703873,901086,28,2025-06-18,102.72,Paid,13,2025-07-01
703874,904352,111,2025-06-16,59.05,Paid,16,2025-07-02
703875,913747,348,2025-06-18,95.1,Paid,3,2025-06-21
703876,913814,349,2025-06-18,172.21,Paid,0,2025-06-18
703877,913633,347,2025-06-16,54.72,Paid,12,2025-06-28
703878,911613,290,2025-06-16,58.66,Paid,18,2025-07-04
703879,906360,163,2025-06-16,79.32,Paid,15,2025-07-01
703880,912764,323,2025-06-18,108.78,Paid,40,2025-07-28
703881,916273,406,2025-06-17,101.05,Paid,15,2025-07-02
703882,904579,116,2025-06-16,96.76,Paid,7,2025-06-23
703883,912777,324,2025-06-17,55.06,Paid,3,2025-06-20
703884,905492,142,2025-06-18,60.2,Paid,21,2025-07-09
703885,903985,103,2025-06-17,76.87,Paid,8,2025-06-25
703886,912661,320,2025-06-18,135.25,Paid,0,2025-06-18
703887,912820,328,2025-06-16,68.66,Paid,20,2025-07-06
703888,912303,312,2025-06-16,138.24,Paid,31,2025-07-17
703889,901671,40,2025-06-18,101.5,Paid,0,2025-06-18
703890,905904,148,2025-06-17,96.78,Paid,11,2025-06-28
703891,901794,43,2025-06-17,54.93,Paid,6,2025-06-23
703892,913358,340,2025-06-18,66.2,Paid,16,2025-07-04
703893,906067,153,2025-06-18,76.06,Paid,12,2025-06-30
703894,909782,235,2025-06-16,99.57,Paid,1,2025-06-17
703895,901646,40,2025-06-17,58.87,Paid,5,2025-06-22
703896,909434,228,2025-06-17,119.79,Paid,13,2025-06-30
703897,916764,418,2025-06-18,62.47,Paid,11,2025-06-29
703898,913929,352,2025-06-16,122.7,Paid,7,2025-06-23
703899,916751,417,2025-06-18,94.95,Paid,4,2025-06-22
703900,900863,22,2025-06-17,68.24,Paid,17,2025-07-04
703901,903864,99,2025-06-17,124.73,Paid,8,2025-06-25
703902,917176,113,2025-06-18,374.13,Paid,20,2025-07-08
703903,903353,85,2025-06-18,126.52,Paid,9,2025-06-27
703904,900802,21,2025-06-17,87.54,Paid,24,2025-07-11
703905,901860,44,2025-06-18,55.6,Paid,20,2025-07-08
703906,910299,250,2025-06-18,128.32,Paid,0,2025-06-18
703907,915624,390,2025-06-16,98.54,Paid,3,2025-06-19
703908,910450,254,2025-06-18,67.2,Paid,22,2025-07-10
703909,917253,147,2025-06-17,395.98,Paid,16,2025-07-03
703910,907617,188,2025-06-18,62.38,Paid,28,2025-07-16
703911,900906,25,2025-06-16,74.89,Paid,0,2025-06-16
703912,915176,381,2025-06-18,79.85,Paid,3,2025-06-21
703913,903144,79,2025-06-18,94.5,Paid,6,2025-06-24
703914,907890,194,2025-06-18,56.3,Paid,0,2025-06-18
703915,902229,53,2025-06-18,94.72,Paid,21,2025-07-09
703916,908154,198,2025-06-16,120.76,Paid,6,2025-06-22
703917,909669,234,2025-06-16,58.05,Paid,0,2025-06-16
703918,902210,52,2025-06-18,199.33,Paid,7,2025-06-25
703919,902719,66,2025-06-16,77.72,Paid,10,2025-06-26
703920,902393,57,2025-06-16,62.61,Paid,24,2025-07-10
703921,915539,389,2025-06-18,58.14,Paid,13,2025-07-01
703922,907872,193,2025-06-18,95.45,Paid,19,2025-07-07
703923,903437,87,2025-06-18,54.42,Paid,4,2025-06-22
703924,914070,355,2025-06-18,55.41,Paid,13,2025-07-01
703925,902039,47,2025-06-18,90.0,Paid,13,2025-07-01
703926,914314,361,2025-06-19,58.53,Paid,0,2025-06-19
703927,908495,205,2025-06-17,77.01,Paid,11,2025-06-28
703928,907141,179,2025-06-17,101.47,Paid,24,2025-07-11
703929,905707,145,2025-06-18,187.04,Paid,4,2025-06-22
703930,917348,193,2025-06-19,2283.17,Paid,12,2025-07-01
703931,904182,107,2025-06-19,58.77,Paid,0,2025-06-19
703932,902918,71,2025-06-17,59.4,Paid,13,2025-06-30
703933,907957,195,2025-06-18,65.35,Paid,12,2025-06-30
703934,900850,21,2025-06-19,152.43,Paid,33,2025-07-22
703935,915483,387,2025-06-18,102.39,Paid,13,2025-07-01
703936,905992,151,2025-06-17,58.11,Paid,7,2025-06-24
703937,914721,371,2025-06-19,53.46,Paid,5,2025-06-24
703938,905341,138,2025-06-18,98.8,Paid,15,2025-07-03
703939,902786,69,2025-06-17,56.74,Paid,6,2025-06-23
703940,916807,419,2025-06-17,77.19,Paid,12,2025-06-29
703941,910549,256,2025-06-19,58.97,Paid,0,2025-06-19
703942,914889,374,2025-06-19,121.97,Paid,0,2025-06-19
703943,912103,304,2025-06-18,145.66,Paid,18,2025-07-06
703944,904908,124,2025-06-18,79.38,Paid,6,2025-06-24
703945,902663,64,2025-06-19,133.36,Paid,1,2025-06-20
703946,911869,298,2025-06-17,92.56,Paid,0,2025-06-17
703947,902833,69,2025-06-17,94.99,Paid,9,2025-06-26
703948,903107,77,2025-06-17,118.37,Paid,7,2025-06-24
703949,916188,404,2025-06-17,58.46,Paid,0,2025-06-17
703950,904098,104,2025-06-19,96.88,Paid,0,2025-06-19
703951,912868,328,2025-06-17,114.47,Paid,19,2025-07-06
703952,901426,35,2025-06-19,88.07,Paid,14,2025-07-03
703953,901504,37,2025-06-18,65.53,Paid,18,2025-07-06
703954,914057,354,2025-06-18,97.07,Paid,0,2025-06-18
703955,901633,39,2025-06-17,97.7,Paid,7,2025-06-24
703956,902701,65,2025-06-17,98.67,Paid,22,2025-07-09
703957,914983,377,2025-06-18,74.6,Paid,5,2025-06-23
703958,910536,255,2025-06-18,95.44,Paid,15,2025-07-03
703959,908823,211,2025-06-17,118.97,Paid,36,2025-07-23
703960,900378,10,2025-06-17,94.46,Paid,0,2025-06-17
703961,914567,366,2025-06-18,124.91,Paid,1,2025-06-19
703962,907552,187,2025-06-19,62.5,Paid,8,2025-06-27
703963,906168,156,2025-06-19,98.42,Paid,0,2025-06-19
703964,909566,232,2025-06-18,57.45,Paid,5,2025-06-23
703965,900012,1,2025-06-17,57.13,Paid,15,2025-07-02
703966,917164,107,2025-06-18,560.61,Paid,13,2025-07-01
703967,914095,355,2025-06-19,92.22,Paid,22,2025-07-11
703968,904117,105,2025-06-19,55.81,Paid,0,2025-06-19
703969,903883,100,2025-06-18,122.09,Paid,9,2025-06-27
703970,912887,329,2025-06-17,68.62,Paid,21,2025-07-08
703971,915908,397,2025-06-19,61.89,Paid,9,2025-06-28
703972,915115,379,2025-06-19,53.62,Paid,2,2025-06-21
703973,912000,302,2025-06-18,187.12,Paid,8,2025-06-26
703974,910998,270,2025-06-17,54.19,Paid,6,2025-06-23
703975,904494,115,2025-06-19,62.53,Paid,19,2025-07-08
703976,916248,406,2025-06-19,56.92,Paid,19,2025-07-08
703977,906950,176,2025-06-17,76.65,Paid,13,2025-06-30
703978,906284,159,2025-06-20,97.7,Paid,28,2025-07-18
703979,905085,126,2025-06-18,123.0,Paid,13,2025-07-01
703980,916291,408,2025-06-19,54.63,Paid,6,2025-06-25
703981,902077,48,2025-06-18,87.48,Paid,27,2025-07-15
703982,915327,385,2025-06-19,78.65,Paid,9,2025-06-28
703983,904973,125,2025-06-18,77.09,Paid,13,2025-07-01
