job_id,employee_id,crew_id,work_date,labor_hours,labor_cost
908321,1002,1,2025-07-18,0.64,13.57
908321,1003,1,2025-07-18,0.13,2.79
900703,1004,2,2025-07-18,0.56,12.28
900703,1005,2,2025-07-18,0.29,5.86
900703,1006,2,2025-07-18,0.11,2.2
908779,1013,5,2025-07-18,0.31,7.88
908779,1014,5,2025-07-18,0.2,3.94
908779,1015,5,2025-07-18,0.55,10.4
917101,1004,2,2025-07-18,2.29,50.2
917101,1005,2,2025-07-18,4.58,92.52
917101,1006,2,2025-07-18,2.03,40.54
910388,1013,5,2025-07-18,0.69,17.53
910388,1014,5,2025-07-18,0.04,0.79
910388,1015,5,2025-07-18,0.34,6.43
904290,1001,1,2025-07-18,0.15,3.67
904290,1002,1,2025-07-18,0.33,7.0
904290,1003,1,2025-07-18,0.46,9.89
913087,1013,5,2025-07-18,0.91,23.12
913087,1014,5,2025-07-18,0.3,5.91
913087,1015,5,2025-07-18,0.28,5.29
901271,1004,2,2025-07-18,0.19,4.16
901271,1005,2,2025-07-18,0.27,5.45
901271,1006,2,2025-07-18,0.55,10.98
903546,1007,3,2025-07-18,0.86,19.47
903546,1008,3,2025-07-18,0.63,13.38
903546,1009,3,2025-07-18,0.1,2.01
907422,1007,3,2025-07-18,0.14,3.17
907422,1008,3,2025-07-18,1.06,22.51
907422,1009,3,2025-07-18,0.42,8.45
910322,1013,5,2025-07-18,0.25,6.35
910322,1014,5,2025-07-18,0.42,8.27
910322,1015,5,2025-07-18,0.24,4.54
902856,1004,2,2025-07-18,0.33,7.23
902856,1005,2,2025-07-18,0.57,11.51
902856,1006,2,2025-07-18,0.08,1.6
912126,1013,5,2025-07-18,0.61,15.5
912126,1014,5,2025-07-18,0.15,2.95
912126,1015,5,2025-07-18,0.29,5.48
901108,1010,4,2025-07-18,0.15,3.71
901108,1011,4,2025-07-18,0.44,8.2
901108,1012,4,2025-07-18,0.61,11.27
909117,1013,5,2025-07-18,1.08,27.44
909117,1014,5,2025-07-18,0.24,4.73
909117,1015,5,2025-07-18,0.67,12.67
904800,1013,5,2025-07-18,0.83,21.09
904800,1014,5,2025-07-18,0.32,6.3
904800,1015,5,2025-07-18,0.34,6.43
913228,1001,1,2025-07-18,0.55,13.47
913228,1002,1,2025-07-18,0.2,4.24
913228,1003,1,2025-07-18,0.43,9.24
901382,1004,2,2025-07-18,0.17,3.73
901382,1005,2,2025-07-18,0.62,12.52
901382,1006,2,2025-07-18,0.26,5.19
909390,1004,2,2025-07-18,0.21,4.6
909390,1005,2,2025-07-18,0.38,7.68
909390,1006,2,2025-07-18,0.88,17.57
902619,1007,3,2025-07-18,1.33,30.11
902619,1008,3,2025-07-18,0.16,3.4
902619,1009,3,2025-07-18,0.28,5.63
909871,1013,5,2025-07-18,0.4,10.16
909871,1014,5,2025-07-18,0.1,1.97
909871,1015,5,2025-07-18,0.59,11.16
901589,1001,1,2025-07-18,0.29,7.1
901589,1002,1,2025-07-18,0.42,8.9
901589,1003,1,2025-07-18,0.36,7.74
903716,1001,1,2025-07-18,0.54,13.22
903716,1002,1,2025-07-18,0.42,8.9
903716,1003,1,2025-07-18,0.14,3.01
907188,1004,2,2025-07-18,0.38,8.33
907188,1005,2,2025-07-18,0.47,9.49
907188,1006,2,2025-07-18,0.3,5.99
917357,1001,1,2025-07-18,10.2,249.8
917357,1002,1,2025-07-18,18.05,382.66
917357,1003,1,2025-07-18,15.35,330.02
911684,1004,2,2025-07-18,0.41,8.99
911684,1005,2,2025-07-18,0.39,7.88
911684,1006,2,2025-07-18,0.19,3.79
916876,1001,1,2025-07-18,0.39,9.55
916876,1002,1,2025-07-18,0.64,13.57
916876,1003,1,2025-07-18,0.27,5.81
901316,1010,4,2025-07-18,0.49,12.13
901316,1011,4,2025-07-18,0.07,1.3
901316,1012,4,2025-07-18,0.44,8.13
914185,1004,2,2025-07-18,0.34,7.45
914185,1005,2,2025-07-18,0.55,11.11
914185,1006,2,2025-07-18,0.45,8.99
907687,1004,2,2025-07-18,0.57,12.49
907687,1005,2,2025-07-18,0.65,13.13
907687,1006,2,2025-07-18,0.27,5.39
914761,1007,3,2025-07-18,0.75,16.98
914761,1008,3,2025-07-18,1.29,27.4
914761,1009,3,2025-07-18,0.27,5.43
903226,1004,2,2025-07-18,0.33,7.23
903226,1005,2,2025-07-18,0.45,9.09
903226,1006,2,2025-07-18,0.16,3.2
900296,1004,2,2025-07-18,0.18,3.95
900296,1005,2,2025-07-18,0.43,8.69
900296,1006,2,2025-07-18,0.4,7.99
906324,1007,3,2025-07-18,0.28,6.34
906324,1008,3,2025-07-18,0.45,9.56
906324,1009,3,2025-07-18,0.24,4.83
900572,1004,2,2025-07-19,0.23,5.04
900572,1005,2,2025-07-19,0.44,8.89
900572,1006,2,2025-07-19,0.1,2.0
916463,1004,2,2025-07-19,1.03,22.58
916463,1005,2,2025-07-19,0.58,11.72
916463,1006,2,2025-07-19,0.58,11.58
906823,1010,4,2025-07-19,0.4,9.9
906823,1011,4,2025-07-19,0.33,6.15
906823,1012,4,2025-07-19,0.35,6.46
903783,1004,2,2025-07-19,0.2,4.38
903783,1005,2,2025-07-19,0.25,5.05
903783,1006,2,2025-07-19,0.46,9.19
914807,1001,1,2025-07-19,0.33,8.08
914807,1002,1,2025-07-19,0.36,7.63
914807,1003,1,2025-07-19,0.21,4.51
910032,1004,2,2025-07-19,0.51,11.18
910032,1005,2,2025-07-19,0.28,5.66
910032,1006,2,2025-07-19,0.58,11.58
900467,1007,3,2025-07-19,0.34,7.7
900467,1008,3,2025-07-19,0.47,9.98
900467,1009,3,2025-07-19,0.43,8.65
909525,1013,5,2025-07-19,0.5,12.71
909525,1014,5,2025-07-19,0.47,9.26
909525,1015,5,2025-07-19,0.78,14.75
912261,1004,2,2025-07-19,0.69,15.12
912261,1005,2,2025-07-19,0.14,2.83
912261,1006,2,2025-07-19,0.12,2.4
903264,1004,2,2025-07-19,0.36,7.89
903264,1005,2,2025-07-19,0.36,7.27
903264,1006,2,2025-07-19,0.42,8.39
906680,1001,1,2025-07-19,0.39,9.55
906680,1002,1,2025-07-19,0.45,9.54
906680,1003,1,2025-07-19,0.29,6.23
901544,1001,1,2025-07-19,0.66,16.16
901544,1002,1,2025-07-19,0.17,3.6
901544,1003,1,2025-07-19,0.24,5.16
910662,1013,5,2025-07-19,0.27,6.86
910662,1014,5,2025-07-19,0.42,8.27
910662,1015,5,2025-07-19,0.21,3.97
913770,1001,1,2025-07-19,0.25,6.12
913770,1002,1,2025-07-19,0.2,4.24
913770,1003,1,2025-07-19,1.45,31.18
910935,1001,1,2025-07-19,0.51,12.49
910935,1002,1,2025-07-19,0.2,4.24
910935,1003,1,2025-07-19,0.31,6.67
902166,1004,2,2025-07-19,0.32,7.01
902166,1005,2,2025-07-19,1.2,24.24
902166,1006,2,2025-07-19,0.34,6.79
907489,1010,4,2025-07-19,0.24,5.94
907489,1011,4,2025-07-19,0.22,4.1
907489,1012,4,2025-07-19,0.46,8.5
903309,1004,2,2025-07-19,0.66,14.47
903309,1005,2,2025-07-19,0.48,9.7
903309,1006,2,2025-07-19,0.22,4.39
915779,1010,4,2025-07-19,0.05,1.24
915779,1011,4,2025-07-19,0.25,4.66
915779,1012,4,2025-07-19,0.66,12.19
910107,1007,3,2025-07-19,0.45,10.19
910107,1008,3,2025-07-19,0.28,5.95
910107,1009,3,2025-07-19,0.42,8.45
913703,1007,3,2025-07-19,0.67,15.17
913703,1008,3,2025-07-19,0.19,4.04
913703,1009,3,2025-07-19,0.21,4.22
907895,1001,1,2025-07-19,0.22,5.39
907895,1002,1,2025-07-19,0.51,10.81
907895,1003,1,2025-07-19,0.29,6.23
908659,1001,1,2025-07-19,0.29,7.1
908659,1002,1,2025-07-19,0.87,18.44
908659,1003,1,2025-07-19,0.6,12.9
905795,1001,1,2025-07-19,0.49,12.0
905795,1002,1,2025-07-19,0.23,4.88
905795,1003,1,2025-07-19,0.3,6.45
901042,1001,1,2025-07-19,0.11,2.69
901042,1002,1,2025-07-19,0.35,7.42
901042,1003,1,2025-07-19,0.47,10.1
916522,1013,5,2025-07-19,0.32,8.13
916522,1014,5,2025-07-19,0.38,7.49
916522,1015,5,2025-07-19,0.52,9.83
910721,1001,1,2025-07-19,0.34,8.33
910721,1002,1,2025-07-19,0.23,4.88
910721,1003,1,2025-07-19,0.31,6.67
913429,1004,2,2025-07-19,0.48,10.52
913429,1005,2,2025-07-19,0.3,6.06
913429,1006,2,2025-07-19,0.3,5.99
913496,1013,5,2025-07-19,0.4,10.16
913496,1014,5,2025-07-19,0.38,7.49
913496,1015,5,2025-07-19,0.4,7.56
916567,1007,3,2025-07-19,0.2,4.53
916567,1008,3,2025-07-19,0.26,5.52
916567,1009,3,2025-07-19,0.97,19.51
914118,1007,3,2025-07-19,0.44,9.96
914118,1008,3,2025-07-19,0.82,17.42
914118,1009,3,2025-07-19,0.35,7.04
910255,1001,1,2025-07-19,0.52,12.73
910255,1002,1,2025-07-19,0.42,8.9
910255,1003,1,2025-07-19,0.28,6.02
914376,1007,3,2025-07-19,0.43,9.74
914376,1008,3,2025-07-19,0.28,5.95
914376,1009,3,2025-07-19,0.48,9.65
906889,1007,3,2025-07-20,0.19,4.3
906889,1008,3,2025-07-20,0.38,8.07
906889,1009,3,2025-07-20,0.67,13.47
913022,1004,2,2025-07-20,0.2,4.38
913022,1005,2,2025-07-20,0.39,7.88
913022,1006,2,2025-07-20,0.25,4.99
912676,1010,4,2025-07-20,0.67,16.58
912676,1011,4,2025-07-20,0.47,8.76
912676,1012,4,2025-07-20,0.98,18.1
915712,1007,3,2025-07-20,0.4,9.06
915712,1008,3,2025-07-20,0.3,6.37
915712,1009,3,2025-07-20,0.94,18.9
915053,1007,3,2025-07-20,1.37,31.02
915053,1008,3,2025-07-20,0.89,18.9
915053,1009,3,2025-07-20,0.27,5.43
905431,1001,1,2025-07-20,0.26,6.37
905431,1002,1,2025-07-20,0.32,6.78
905431,1003,1,2025-07-20,0.33,7.1
906107,1007,3,2025-07-20,0.44,9.96
906107,1008,3,2025-07-20,0.54,11.47
906107,1009,3,2025-07-20,0.24,4.83
916671,1007,3,2025-07-20,0.92,20.83
916671,1008,3,2025-07-20,0.41,8.71
916671,1009,3,2025-07-20,0.22,4.42
901693,1004,2,2025-07-20,0.24,5.26
901693,1005,2,2025-07-20,0.58,11.72
901693,1006,2,2025-07-20,0.09,1.8
909974,1001,1,2025-07-20,0.45,11.02
909974,1002,1,2025-07-20,0.21,4.45
909974,1003,1,2025-07-20,0.73,15.7
909449,1007,3,2025-07-20,0.38,8.6
909449,1008,3,2025-07-20,0.32,6.8
909449,1009,3,2025-07-20,0.34,6.84
903167,1007,3,2025-07-20,0.74,16.75
903167,1008,3,2025-07-20,0.39,8.28
903167,1009,3,2025-07-20,0.29,5.83
903613,1001,1,2025-07-20,0.48,11.76
903613,1002,1,2025-07-20,0.36,7.63
903613,1003,1,2025-07-20,0.14,3.01
915291,1013,5,2025-07-20,0.51,12.96
915291,1014,5,2025-07-20,0.37,7.29
915291,1015,5,2025-07-20,0.16,3.03
902678,1007,3,2025-07-20,0.2,4.53
902678,1008,3,2025-07-20,0.44,9.35
902678,1009,3,2025-07-20,0.75,15.08
908367,1010,4,2025-07-20,0.54,13.37
908367,1011,4,2025-07-20,0.41,7.64
908367,1012,4,2025-07-20,0.26,4.8
901448,1007,3,2025-07-20,0.64,14.49
901448,1008,3,2025-07-20,0.77,16.35
901448,1009,3,2025-07-20,0.2,4.02
909628,1001,1,2025-07-20,0.62,15.18
909628,1002,1,2025-07-20,0.34,7.21
909628,1003,1,2025-07-20,0.18,3.87
913977,1001,1,2025-07-20,0.34,8.33
913977,1002,1,2025-07-20,0.18,3.82
913977,1003,1,2025-07-20,0.48,10.32
912223,1007,3,2025-07-20,0.53,12.0
912223,1008,3,2025-07-20,0.25,5.31
912223,1009,3,2025-07-20,0.47,9.45
901995,1004,2,2025-07-20,0.61,13.37
901995,1005,2,2025-07-20,0.12,2.42
901995,1006,2,2025-07-20,0.2,3.99
909325,1007,3,2025-07-20,0.83,18.79
909325,1008,3,2025-07-20,0.18,3.82
909325,1009,3,2025-07-20,0.28,5.63
910210,1007,3,2025-07-20,0.6,13.58
910210,1008,3,2025-07-20,0.08,1.7
910210,1009,3,2025-07-20,0.94,18.9
908564,1001,1,2025-07-20,0.11,2.69
908564,1002,1,2025-07-20,0.31,6.57
908564,1003,1,2025-07-20,0.55,11.83
908225,1007,3,2025-07-20,0.74,16.75
908225,1008,3,2025-07-20,0.44,9.35
908225,1009,3,2025-07-20,0.41,8.25
907320,1010,4,2025-07-20,0.32,7.92
907320,1011,4,2025-07-20,0.41,7.64
907320,1012,4,2025-07-20,0.16,2.96
902099,1007,3,2025-07-20,0.39,8.83
902099,1008,3,2025-07-20,0.27,5.73
902099,1009,3,2025-07-20,0.37,7.44
915846,1001,1,2025-07-20,0.33,8.08
915846,1002,1,2025-07-20,0.43,9.12
915846,1003,1,2025-07-20,0.25,5.38
907811,1010,4,2025-07-20,0.68,16.83
907811,1011,4,2025-07-20,0.45,8.38
907811,1012,4,2025-07-20,0.51,9.42
912618,1007,3,2025-07-20,0.45,10.19
912618,1008,3,2025-07-20,0.24,5.1
912618,1009,3,2025-07-20,0.69,13.88
905562,1010,4,2025-07-20,0.42,10.39
905562,1011,4,2025-07-20,0.38,7.08
905562,1012,4,2025-07-20,0.12,2.22
915970,1010,4,2025-07-20,0.2,4.95
915970,1011,4,2025-07-20,0.35,6.52
915970,1012,4,2025-07-20,0.33,6.1
902440,1007,3,2025-07-20,0.21,4.75
902440,1008,3,2025-07-20,0.46,9.77
902440,1009,3,2025-07-20,0.48,9.65
905627,1004,2,2025-07-20,0.7,15.34
905627,1005,2,2025-07-20,0.18,3.64
905627,1006,2,2025-07-20,0.21,4.19
912721,1004,2,2025-07-20,0.33,7.23
912721,1005,2,2025-07-20,0.24,4.85
912721,1006,2,2025-07-20,0.34,6.79
901930,1004,2,2025-07-20,0.22,4.82
901930,1005,2,2025-07-20,0.33,6.67
901930,1006,2,2025-07-20,0.43,8.59
916361,1007,3,2025-07-20,0.66,14.94
916361,1008,3,2025-07-20,1.0,21.24
916361,1009,3,2025-07-20,0.03,0.6
907085,1010,4,2025-07-20,0.52,12.87
907085,1011,4,2025-07-20,0.16,2.98
907085,1012,4,2025-07-20,0.3,5.54
907962,1004,2,2025-07-21,0.54,11.84
907962,1005,2,2025-07-21,0.15,3.03
907962,1006,2,2025-07-21,0.21,4.19
901167,1007,3,2025-07-21,0.12,2.72
901167,1008,3,2025-07-21,0.74,15.72
901167,1009,3,2025-07-21,0.16,3.22
909242,1004,2,2025-07-21,0.35,7.67
909242,1005,2,2025-07-21,0.43,8.69
909242,1006,2,2025-07-21,0.13,2.6
904846,1013,5,2025-07-21,0.36,9.15
904846,1014,5,2025-07-21,0.23,4.53
904846,1015,5,2025-07-21,0.37,7.0
905364,1001,1,2025-07-21,0.29,7.1
905364,1002,1,2025-07-21,0.33,7.0
905364,1003,1,2025-07-21,0.26,5.59
901799,1013,5,2025-07-21,0.5,12.71
901799,1014,5,2025-07-21,0.41,8.08
901799,1015,5,2025-07-21,0.04,0.76
911347,1004,2,2025-07-21,0.93,20.39
911347,1005,2,2025-07-21,0.44,8.89
911347,1006,2,2025-07-21,0.96,19.17
907849,1004,2,2025-07-21,0.41,8.99
907849,1005,2,2025-07-21,0.14,2.83
907849,1006,2,2025-07-21,0.49,9.79
904357,1004,2,2025-07-21,0.38,8.33
904357,1005,2,2025-07-21,0.42,8.48
904357,1006,2,2025-07-21,0.28,5.59
905318,1010,4,2025-07-21,0.68,16.83
905318,1011,4,2025-07-21,0.23,4.28
905318,1012,4,2025-07-21,0.1,1.85
904415,1004,2,2025-07-21,0.31,6.8
904415,1005,2,2025-07-21,0.36,7.27
904415,1006,2,2025-07-21,0.2,3.99
901865,1007,3,2025-07-21,0.14,3.17
901865,1008,3,2025-07-21,0.29,6.16
901865,1009,3,2025-07-21,0.68,13.67
900807,1007,3,2025-07-21,1.01,22.87
900807,1008,3,2025-07-21,0.53,11.26
900807,1009,3,2025-07-21,0.16,3.22
902234,1001,1,2025-07-21,0.79,19.35
902234,1002,1,2025-07-21,0.15,3.18
902234,1003,1,2025-07-21,0.27,5.81
913145,1001,1,2025-07-21,0.51,12.49
913145,1002,1,2025-07-21,0.21,4.45
913145,1003,1,2025-07-21,0.31,6.67
912956,1013,5,2025-07-21,0.23,5.84
912956,1014,5,2025-07-21,0.58,11.43
912956,1015,5,2025-07-21,0.11,2.08
911618,1013,5,2025-07-21,0.16,4.07
911618,1014,5,2025-07-21,0.49,9.65
911618,1015,5,2025-07-21,0.39,7.37
913592,1004,2,2025-07-21,0.54,11.84
913592,1005,2,2025-07-21,0.37,7.47
913592,1006,2,2025-07-21,0.43,8.59
913638,1001,1,2025-07-21,0.23,5.63
913638,1002,1,2025-07-21,0.38,8.06
913638,1003,1,2025-07-21,0.29,6.23
909184,1004,2,2025-07-21,0.31,6.8
909184,1005,2,2025-07-21,0.54,10.91
909184,1006,2,2025-07-21,0.81,16.18
910455,1004,2,2025-07-21,0.17,3.73
910455,1005,2,2025-07-21,0.61,12.32
910455,1006,2,2025-07-21,0.11,2.2
917518,1010,4,2025-07-21,9.41,232.9
917518,1011,4,2025-07-21,7.95,148.11
917518,1012,4,2025-07-21,11.34,209.45
908159,1007,3,2025-07-21,1.29,29.21
908159,1008,3,2025-07-21,0.51,10.83
908159,1009,3,2025-07-21,0.61,12.27
902724,1010,4,2025-07-21,0.19,4.7
902724,1011,4,2025-07-21,0.09,1.68
902724,1012,4,2025-07-21,1.09,20.13
914421,1013,5,2025-07-21,0.56,14.23
914421,1014,5,2025-07-21,0.3,5.91
914421,1015,5,2025-07-21,0.4,7.56
902980,1001,1,2025-07-21,0.32,7.84
902980,1002,1,2025-07-21,0.17,3.6
902980,1003,1,2025-07-21,0.61,13.12
915544,1004,2,2025-07-21,0.23,5.04
915544,1005,2,2025-07-21,0.35,7.07
915544,1006,2,2025-07-21,0.54,10.78
903990,1004,2,2025-07-21,0.28,6.14
903990,1005,2,2025-07-21,0.9,18.18
903990,1006,2,2025-07-21,0.42,8.39
915120,1007,3,2025-07-21,0.12,2.72
915120,1008,3,2025-07-21,0.32,6.8
915120,1009,3,2025-07-21,0.7,14.08
900526,1004,2,2025-07-21,0.39,8.55
900526,1005,2,2025-07-21,0.27,5.45
900526,1006,2,2025-07-21,0.4,7.99
905919,1013,5,2025-07-21,0.27,6.86
905919,1014,5,2025-07-21,0.5,9.85
905919,1015,5,2025-07-21,0.35,6.62
903442,1001,1,2025-07-21,0.24,5.88
903442,1002,1,2025-07-21,0.51,10.81
903442,1003,1,2025-07-21,0.19,4.08
912308,1001,1,2025-07-21,1.02,24.98
912308,1002,1,2025-07-21,0.63,13.36
912308,1003,1,2025-07-21,0.18,3.87
913363,1010,4,2025-07-21,0.27,6.68
913363,1011,4,2025-07-21,0.19,3.54
913363,1012,4,2025-07-21,0.28,5.17
917048,1013,5,2025-07-21,6.31,160.34
917048,1014,5,2025-07-21,15.98,314.81
917048,1015,5,2025-07-21,10.65,201.39
913295,1004,2,2025-07-21,0.45,9.86
913295,1005,2,2025-07-21,0.21,4.24
913295,1006,2,2025-07-21,0.39,7.79
905259,1001,1,2025-07-21,0.28,6.86
905259,1002,1,2025-07-21,0.61,12.93
905259,1003,1,2025-07-21,0.64,13.76
909053,1004,2,2025-07-22,0.39,8.55
909053,1005,2,2025-07-22,0.31,6.26
909053,1006,2,2025-07-22,0.26,5.19
915913,1004,2,2025-07-22,0.22,4.82
915913,1005,2,2025-07-22,0.39,7.88
915913,1006,2,2025-07-22,0.32,6.39
914319,1013,5,2025-07-22,0.5,12.71
914319,1014,5,2025-07-22,0.29,5.71
914319,1015,5,2025-07-22,0.24,4.54
915216,1004,2,2025-07-22,0.34,7.45
915216,1005,2,2025-07-22,0.18,3.64
915216,1006,2,2025-07-22,0.54,10.78
913555,1004,2,2025-07-22,0.51,11.18
913555,1005,2,2025-07-22,0.61,12.32
913555,1006,2,2025-07-22,0.27,5.39
903671,1010,4,2025-07-22,0.47,11.63
903671,1011,4,2025-07-22,0.36,6.71
903671,1012,4,2025-07-22,0.14,2.59
902923,1007,3,2025-07-22,0.52,11.77
902923,1008,3,2025-07-22,0.46,9.77
902923,1009,3,2025-07-22,0.29,5.83
914988,1007,3,2025-07-22,0.14,3.17
914988,1008,3,2025-07-22,0.56,11.89
914988,1009,3,2025-07-22,0.87,17.5
914545,1013,5,2025-07-22,0.49,12.45
914545,1014,5,2025-07-22,0.42,8.27
914545,1015,5,2025-07-22,0.43,8.13
909674,1010,4,2025-07-22,0.24,5.94
909674,1011,4,2025-07-22,0.47,8.76
909674,1012,4,2025-07-22,0.2,3.69
904499,1013,5,2025-07-22,0.16,4.07
904499,1014,5,2025-07-22,0.51,10.05
904499,1015,5,2025-07-22,0.39,7.37
911245,1013,5,2025-07-22,0.23,5.84
911245,1014,5,2025-07-22,0.49,9.65
911245,1015,5,2025-07-22,0.2,3.78
902498,1007,3,2025-07-22,0.32,7.24
902498,1008,3,2025-07-22,0.16,3.4
902498,1009,3,2025-07-22,0.63,12.67
904913,1004,2,2025-07-22,0.19,4.16
904913,1005,2,2025-07-22,0.56,11.31
904913,1006,2,2025-07-22,0.69,13.78
906145,1007,3,2025-07-22,0.47,10.64
906145,1008,3,2025-07-22,0.47,9.98
906145,1009,3,2025-07-22,0.33,6.64
912825,1010,4,2025-07-22,0.13,3.22
912825,1011,4,2025-07-22,0.35,6.52
912825,1012,4,2025-07-22,0.26,4.8
917578,1007,3,2025-07-22,1.66,37.58
917578,1008,3,2025-07-22,1.88,39.93
917578,1009,3,2025-07-22,2.17,43.64
904122,1004,2,2025-07-22,0.43,9.43
904122,1005,2,2025-07-22,0.43,8.69
904122,1006,2,2025-07-22,0.24,4.79
909740,1010,4,2025-07-22,0.41,10.15
909740,1011,4,2025-07-22,0.33,6.15
909740,1012,4,2025-07-22,0.21,3.88
909006,1010,4,2025-07-22,0.5,12.38
909006,1011,4,2025-07-22,0.06,1.12
909006,1012,4,2025-07-22,0.24,4.43
916193,1007,3,2025-07-22,0.47,10.64
916193,1008,3,2025-07-22,0.45,9.56
916193,1009,3,2025-07-22,0.26,5.23
905730,1004,2,2025-07-22,0.31,6.8
905730,1005,2,2025-07-22,0.43,8.69
905730,1006,2,2025-07-22,0.21,4.19
916626,1010,4,2025-07-22,0.41,10.15
916626,1011,4,2025-07-22,0.3,5.59
916626,1012,4,2025-07-22,0.33,6.1
913183,1007,3,2025-07-22,0.77,17.43
913183,1008,3,2025-07-22,0.17,3.61
913183,1009,3,2025-07-22,0.23,4.63
903376,1007,3,2025-07-22,0.42,9.51
903376,1008,3,2025-07-22,0.31,6.58
903376,1009,3,2025-07-22,0.43,8.65
900017,1013,5,2025-07-22,0.2,5.08
900017,1014,5,2025-07-22,0.43,8.47
900017,1015,5,2025-07-22,0.59,11.16
906514,1004,2,2025-07-22,0.15,3.29
906514,1005,2,2025-07-22,0.75,15.15
906514,1006,2,2025-07-22,0.19,3.79
902791,1001,1,2025-07-22,0.29,7.1
902791,1002,1,2025-07-22,0.43,9.12
902791,1003,1,2025-07-22,0.24,5.16
905497,1004,2,2025-07-22,0.33,7.23
905497,1005,2,2025-07-22,0.25,5.05
905497,1006,2,2025-07-22,0.42,8.39
911060,1004,2,2025-07-22,0.6,13.15
911060,1005,2,2025-07-22,0.43,8.69
911060,1006,2,2025-07-22,0.31,6.19
914866,1004,2,2025-07-22,0.62,13.59
914866,1005,2,2025-07-22,0.63,12.73
914866,1006,2,2025-07-22,0.36,7.19
909571,1010,4,2025-07-22,0.35,8.66
909571,1011,4,2025-07-22,0.38,7.08
909571,1012,4,2025-07-22,0.26,4.8
909930,1004,2,2025-07-22,0.47,10.3
909930,1005,2,2025-07-22,0.27,5.45
909930,1006,2,2025-07-22,0.15,3.0
903888,1010,4,2025-07-23,0.46,11.38
903888,1011,4,2025-07-23,0.41,7.64
903888,1012,4,2025-07-23,0.63,11.64
909806,1001,1,2025-07-23,1.56,38.2
909806,1002,1,2025-07-23,0.28,5.94
909806,1003,1,2025-07-23,0.3,6.45
916148,1004,2,2025-07-23,0.21,4.6
916148,1005,2,2025-07-23,0.14,2.83
916148,1006,2,2025-07-23,0.8,15.98
901317,1010,4,2025-07-23,0.44,10.89
901317,1011,4,2025-07-23,0.35,6.52
901317,1012,4,2025-07-23,0.17,3.14
915254,1001,1,2025-07-23,0.21,5.14
915254,1002,1,2025-07-23,0.47,9.96
915254,1003,1,2025-07-23,0.39,8.38
908500,1001,1,2025-07-23,0.52,12.73
908500,1002,1,2025-07-23,0.41,8.69
908500,1003,1,2025-07-23,0.39,8.38
905957,1010,4,2025-07-23,0.33,8.17
905957,1011,4,2025-07-23,0.09,1.68
905957,1012,4,2025-07-23,0.63,11.64
907020,1001,1,2025-07-23,0.17,4.16
907020,1002,1,2025-07-23,0.47,9.96
907020,1003,1,2025-07-23,0.14,3.01
900112,1001,1,2025-07-23,0.41,10.04
900112,1002,1,2025-07-23,0.33,7.0
900112,1003,1,2025-07-23,0.58,12.47
915375,1001,1,2025-07-23,0.34,8.33
915375,1002,1,2025-07-23,0.09,1.91
915375,1003,1,2025-07-23,0.39,8.38
905685,1007,3,2025-07-23,0.54,12.23
905685,1008,3,2025-07-23,0.83,17.63
905685,1009,3,2025-07-23,0.91,18.3
906032,1007,3,2025-07-23,0.85,19.24
906032,1008,3,2025-07-23,0.14,2.97
906032,1009,3,2025-07-23,0.29,5.83
903027,1004,2,2025-07-23,0.21,4.6
903027,1005,2,2025-07-23,0.58,11.72
903027,1006,2,2025-07-23,0.25,4.99
911958,1007,3,2025-07-23,1.17,26.49
911958,1008,3,2025-07-23,0.46,9.77
911958,1009,3,2025-07-23,0.82,16.49
907622,1001,1,2025-07-23,0.25,6.12
907622,1002,1,2025-07-23,0.39,8.27
907622,1003,1,2025-07-23,0.36,7.74
900214,1010,4,2025-07-23,0.27,6.68
900214,1011,4,2025-07-23,0.4,7.45
900214,1012,4,2025-07-23,0.45,8.31
906955,1001,1,2025-07-23,0.26,6.37
906955,1002,1,2025-07-23,0.58,12.3
906955,1003,1,2025-07-23,0.41,8.81
907256,1001,1,2025-07-23,0.21,5.14
907256,1002,1,2025-07-23,0.4,8.48
907256,1003,1,2025-07-23,0.47,10.1
908028,1013,5,2025-07-23,0.4,10.16
908028,1014,5,2025-07-23,0.43,8.47
908028,1015,5,2025-07-23,0.23,4.35
911097,1007,3,2025-07-23,0.34,7.7
911097,1008,3,2025-07-23,0.42,8.92
911097,1009,3,2025-07-23,0.3,6.03
916073,1013,5,2025-07-23,0.28,7.11
916073,1014,5,2025-07-23,0.22,4.33
916073,1015,5,2025-07-23,0.52,9.83
917385,1004,2,2025-07-23,20.92,458.57
917385,1005,2,2025-07-23,9.24,186.65
917385,1006,2,2025-07-23,10.11,201.9
907754,1004,2,2025-07-23,0.89,19.51
907754,1005,2,2025-07-23,0.13,2.63
907754,1006,2,2025-07-23,0.98,19.57
910767,1007,3,2025-07-23,0.19,4.3
910767,1008,3,2025-07-23,0.52,11.04
910767,1009,3,2025-07-23,0.51,10.26
915441,1007,3,2025-07-23,0.28,6.34
915441,1008,3,2025-07-23,0.54,11.47
915441,1009,3,2025-07-23,0.32,6.44
905043,1007,3,2025-07-23,0.49,11.09
905043,1008,3,2025-07-23,0.2,4.25
905043,1009,3,2025-07-23,0.65,13.07
907557,1004,2,2025-07-23,0.24,5.26
907557,1005,2,2025-07-23,0.53,10.71
907557,1006,2,2025-07-23,0.33,6.59
910597,1013,5,2025-07-23,0.81,20.58
910597,1014,5,2025-07-23,0.45,8.87
